,0
6140,259.0
6141,93.0
6142,173.0
6143,165.0
6144,64.0
6145,182.0
6146,180.0
6147,70.0
6148,114.0
6149,69.0
6150,201.0
6151,157.0
6152,187.0
6153,100.0
6154,48.0
6155,21.0
6156,40.0
6157,72.0
6158,86.0
6159,138.0
6160,178.0
6161,114.0
6162,50.0
6163,39.0
6164,7.0
6165,94.0
6166,102.0
6167,69.0
6168,119.0
6169,107.0
6170,107.0
6171,102.0
6172,73.0
6173,176.0
6174,300.0
6175,304.0
6176,79.0
6177,65.0
6178,49.0
6179,39.0
6180,76.0
6181,68.0
6182,89.0
6183,207.0
6184,155.0
6185,59.0
6186,40.0
6187,75.0
6188,85.0
6189,124.0
6190,432.0
6191,211.0
6192,250.0
6193,22.0
6194,66.0
6195,101.0
6196,117.0
6197,80.0
6198,106.0
6199,104.0
6200,156.0
6201,123.0
6202,178.0
6203,163.0
6204,227.0
6205,239.0
6206,60.0
6207,56.0
6208,100.0
6209,145.0
6210,81.0
6211,94.0
6212,98.0
6213,119.0
6214,392.0
6215,357.0
6216,158.0
6217,217.0
6218,14.0
6219,117.0
6220,151.0
6221,269.0
6222,238.0
6223,76.0
6224,101.0
6225,138.0
6226,102.0
6227,218.0
6228,189.0
6229,249.0
6230,175.0
6231,142.0
6232,12.0
6233,143.0
6234,149.0
6235,187.0
6236,157.0
6237,171.0
6238,33.0
6239,66.0
6240,150.0
6241,162.0
6242,235.0
6243,358.0
6244,456.0
6245,427.0
6246,311.0
6247,122.0
6248,182.0
6249,291.0
6250,301.0
6251,272.0
6252,250.0
6253,375.0
6254,456.0
6255,528.0
6256,169.0
6257,144.0
6258,157.0
6259,239.0
6260,239.0
6261,219.0
6262,34.0
6263,80.0
6264,88.0
6265,198.0
6266,150.0
6267,137.0
6268,200.0
6269,37.0
6270,55.0
6271,80.0
6272,130.0
6273,176.0
6274,173.0
6275,84.0
6276,75.0
6277,32.0
6278,65.0
6279,103.0
6280,240.0
6281,295.0
6282,280.0
6283,383.0
6284,335.0
6285,195.0
6286,175.0
6287,66.0
6288,245.0
6289,156.0
6290,134.0
6291,92.0
6292,53.0
6293,45.0
6294,87.0
6295,155.0
6296,198.0
6297,198.0
6298,121.0
6299,80.0
6300,128.0
6301,233.0
6302,288.0
6303,257.0
6304,73.0
6305,113.0
6306,179.0
6307,86.0
6308,98.0
6309,60.0
6310,103.0
6311,205.0
6312,172.0
6313,149.0
6314,58.0
6315,69.0
6316,87.0
6317,215.0
6318,149.0
6319,194.0
6320,140.0
6321,72.0
6322,291.0
6323,86.0
6324,104.0
6325,106.0
6326,87.0
6327,65.0
6328,73.0
6329,56.0
6330,35.0
6331,51.0
6332,31.0
6333,123.0
6334,93.0
6335,59.0
6336,157.0
6337,159.0
6338,163.0
6339,141.0
6340,274.0
6341,149.0
6342,79.0
6343,145.0
6344,32.0
6345,58.0
6346,50.0
6347,56.0
6348,54.0
6349,55.0
6350,70.0
6351,76.0
6352,92.0
6353,13.0
6354,23.0
6355,26.0
6356,89.0
6357,75.0
6358,26.0
6359,50.0
6360,72.0
6361,113.0
6362,213.0
6363,220.0
6364,92.0
6365,149.0
6366,91.0
6367,109.0
6368,40.0
6369,22.0
6370,71.0
6371,141.0
6372,202.0
6373,31.0
6374,24.0
6375,65.0
6376,111.0
6377,206.0
6378,89.0
6379,292.0
6380,245.0
6381,384.0
6382,245.0
6383,229.0
6384,184.0
6385,28.0
6386,36.0
6387,36.0
6388,22.0
6389,16.0
6390,33.0
6391,68.0
6392,172.0
6393,192.0
6394,199.0
6395,189.0
6396,159.0
6397,80.0
6398,22.0
6399,62.0
6400,108.0
6401,62.0
6402,145.0
6403,178.0
6404,192.0
6405,259.0
6406,217.0
6407,225.0
6408,190.0
6409,170.0
6410,168.0
6411,76.0
6412,67.0
6413,103.0
6414,85.0
6415,114.0
6416,125.0
6417,56.0
6418,38.0
6419,39.0
6420,48.0
6421,48.0
6422,52.0
6423,101.0
6424,188.0
6425,101.0
6426,134.0
6427,152.0
6428,167.0
6429,81.0
6430,112.0
6431,63.0
6432,27.0
6433,23.0
6434,91.0
6435,83.0
6436,127.0
6437,127.0
6438,110.0
6439,119.0
6440,24.0
6441,30.0
6442,71.0
6443,151.0
6444,183.0
6445,233.0
6446,89.0
6447,83.0
6448,76.0
6449,86.0
6450,115.0
6451,112.0
6452,63.0
6453,39.0
6454,68.0
6455,109.0
6456,96.0
6457,145.0
6458,126.0
6459,136.0
6460,136.0
6461,78.0
6462,61.0
6463,155.0
6464,145.0
6465,97.0
6466,91.0
6467,89.0
6468,51.0
6469,59.0
6470,51.0
6471,119.0
6472,104.0
6473,70.0
6474,37.0
6475,172.0
6476,287.0
6477,296.0
6478,285.0
6479,270.0
6480,10.0
6481,27.0
6482,43.0
6483,77.0
6484,88.0
6485,128.0
6486,156.0
6487,248.0
6488,209.0
6489,48.0
6490,99.0
6491,158.0
6492,301.0
6493,377.0
6494,279.0
6495,70.0
6496,94.0
6497,123.0
6498,187.0
6499,163.0
6500,155.0
6501,10.0
6502,41.0
6503,166.0
6504,152.0
6505,17.0
6506,52.0
6507,77.0
6508,69.0
6509,73.0
6510,57.0
6511,10.0
6512,60.0
6513,54.0
6514,160.0
6515,187.0
6516,54.0
6517,97.0
6518,275.0
6519,331.0
6520,285.0
6521,89.0
6522,170.0
6523,130.0
6524,176.0
6525,308.0
6526,245.0
6527,128.0
6528,267.0
6529,262.0
6530,45.0
6531,76.0
6532,57.0
6533,11.0
6534,70.0
6535,124.0
6536,138.0
6537,91.0
6538,234.0
6539,294.0
6540,60.0
6541,37.0
6542,109.0
6543,155.0
6544,132.0
6545,8.0
6546,105.0
6547,165.0
6548,159.0
6549,47.0
6550,46.0
6551,107.0
6552,76.0
6553,49.0
6554,89.0
6555,144.6
6556,237.0
6557,177.0
6558,72.0
6559,42.0
6560,7.0
6561,61.0
6562,107.0
6563,140.0
6564,153.0
6565,126.0
6566,74.0
6567,105.0
6568,160.0
6569,134.0
6570,106.0
6571,83.0
6572,184.0
6573,192.0
6574,244.0
6575,420.0
6576,372.0
6577,115.0
6578,150.0
6579,109.0
6580,134.0
6581,150.0
6582,182.0
6583,223.0
6584,176.0
6585,247.0
6586,204.0
6587,57.0
6588,114.0
6589,165.0
6590,48.0
6591,83.0
6592,91.0
6593,186.0
6594,205.0
6595,42.0
6596,101.0
6597,112.0
6598,72.0
6599,48.0
6600,139.0
6601,121.0
6602,63.0
6603,88.0
6604,182.0
6605,272.0
6606,339.0
6607,290.0
6608,37.0
6609,242.0
6610,762.0
6611,150.0
6612,230.0
6613,158.0
6614,255.0
6615,214.0
6616,244.0
6617,20.0
6618,58.0
6619,180.0
6620,189.0
6621,73.0
6622,11.0
6623,69.0
6624,280.0
6625,276.0
6626,263.0
6627,266.0
6628,12.0
6629,98.0
6630,74.0
6631,108.0
6632,160.0
6633,145.0
6634,167.0
6635,329.0
6636,325.0
6637,100.0
6638,103.0
6639,89.0
6640,38.0
6641,60.0
6642,74.0
6643,113.0
6644,160.0
6645,165.0
6646,181.0
6647,189.0
6648,156.0
6649,206.0
6650,200.0
6651,104.0
6652,55.0
6653,62.0
6654,109.0
6655,118.0
6656,34.0
6657,45.0
6658,139.0
6659,207.0
6660,201.0
6661,260.0
6662,16.0
6663,51.0
6664,95.0
6665,221.0
6666,85.0
6667,121.0
6668,144.0
6669,116.0
6670,95.0
6671,119.0
6672,169.0
6673,164.0
6674,194.0
6675,204.0
6676,287.0
6677,134.0
6678,56.0
6679,169.0
6680,235.0
6681,243.0
6682,106.0
6683,95.0
6684,70.0
6685,70.0
6686,42.0
6687,75.0
6688,58.0
6689,108.0
6690,63.0
6691,46.0
6692,44.0
6693,111.0
6694,63.0
6695,36.0
6696,80.0
6697,157.0
6698,88.0
6699,26.0
6700,23.0
6701,43.0
6702,80.0
6703,122.0
6704,170.0
6705,134.0
6706,126.0
6707,125.0
6708,156.0
6709,95.0
6710,107.0
6711,90.0
6712,118.0
6713,95.0
6714,50.0
6715,96.0
6716,85.0
6717,37.0
6718,20.0
6719,29.0
6720,41.0
6721,70.0
6722,48.0
6723,10.0
6724,18.0
6725,34.0
6726,114.0
6727,137.0
6728,36.0
6729,14.0
6730,116.0
6731,217.0
6732,214.0
6733,146.0
6734,140.0
6735,166.0
6736,199.0
6737,177.0
6738,28.0
6739,31.0
6740,18.0
6741,41.0
6742,55.0
6743,81.0
6744,87.0
6745,89.0
6746,173.0
6747,86.0
6748,50.0
6749,144.0
6750,126.0
6751,59.0
6752,54.0
6753,52.0
6754,58.0
6755,46.0
6756,66.0
6757,102.0
6758,106.0
6759,202.0
6760,84.0
6761,102.0
6762,84.0
6763,129.0
6764,140.0
6765,118.0
6766,43.0
6767,89.0
6768,59.0
6769,50.0
6770,95.0
6771,101.0
6772,118.0
6773,34.0
6774,116.0
6775,154.0
6776,133.0
6777,43.0
6778,72.0
6779,90.0
6780,97.0
6781,112.0
6782,179.0
6783,145.0
6784,35.0
6785,43.0
6786,103.0
6787,100.0
6788,60.0
6789,45.0
6790,27.0
6791,37.0
6792,38.0
6793,22.0
6794,20.0
6795,21.0
6796,17.0
6797,29.0
6798,35.0
6799,34.0
6800,30.0
6801,19.0
6802,15.0
6803,26.0
6804,35.0
6805,26.0
6806,24.0
6807,42.0
6808,80.0
6809,50.0
6810,13.0
6811,12.0
6812,26.0
6813,28.0
6814,116.0
6815,115.0
6816,160.0
6817,187.0
6818,162.0
6819,26.0
6820,150.0
6821,129.0
6822,204.0
6823,44.0
6824,169.0
6825,24.0
6826,58.0
6827,66.0
6828,74.0
6829,57.0
6830,54.0
6831,33.0
6832,35.0
6833,47.0
6834,143.0
6835,361.0
6836,349.0
6837,319.0
6838,29.0
6839,37.0
6840,16.0
6841,14.0
6842,38.0
6843,29.0
6844,122.0
6845,96.0
6846,280.0
6847,282.0
6848,228.0
6849,94.0
6850,93.0
6851,91.0
6852,91.0
6853,79.0
6854,104.0
6855,86.0
6856,68.0
6857,39.0
6858,9.0
6859,8.0
6860,67.0
6861,55.0
6862,91.0
6863,97.0
6864,207.0
6865,271.0
6866,265.0
6867,27.0
6868,26.0
6869,127.0
6870,160.0
6871,141.0
6872,132.0
6873,169.0
6874,233.0
6875,422.0
6876,380.0
6877,102.0
6878,107.0
6879,110.0
6880,144.0
6881,100.0
6882,109.0
6883,109.0
6884,32.0
6885,63.0
6886,62.0
6887,112.0
6888,325.0
6889,284.0
6890,226.0
6891,402.0
6892,559.0
6893,445.0
6894,22.0
6895,49.0
6896,90.0
6897,138.0
6898,204.0
6899,277.0
6900,287.0
6901,250.0
6902,87.0
6903,124.0
6904,231.0
6905,311.0
6906,16.0
6907,14.0
6908,130.0
6909,105.0
6910,178.0
6911,226.0
6912,192.0
6913,514.0
6914,468.0
6915,437.0
6916,538.0
6917,385.0
6918,94.0
6919,115.0
6920,303.0
6921,330.0
6922,128.0
6923,17.0
6924,92.0
6925,149.0
6926,88.0
6927,242.0
6928,238.0
6929,490.0
6930,493.0
6931,130.0
6932,79.0
6933,154.0
6934,166.0
6935,83.0
6936,145.0
6937,278.0
6938,339.0
6939,515.0
6940,485.0
6941,90.0
6942,81.0
6943,200.0
6944,170.0
6945,89.0
6946,56.0
6947,136.0
6948,224.0
6949,189.0
6950,107.0
6951,117.0
6952,95.0
6953,241.0
6954,239.0
6955,168.0
6956,216.0
6957,98.0
6958,108.0
6959,50.0
6960,123.0
6961,55.0
6962,16.0
6963,25.0
6964,36.0
6965,86.0
6966,138.0
6967,68.0
6968,114.0
6969,90.0
6970,72.0
6971,43.0
6972,68.0
6973,84.0
6974,173.0
6975,172.0
6976,230.0
6977,166.0
6978,15.0
6979,72.0
6980,70.0
6981,87.0
6982,18.0
6983,44.0
6984,59.0
6985,85.0
6986,87.0
6987,142.0
6988,844.0
6989,284.0
6990,340.0
6991,250.0
6992,66.0
6993,96.0
6994,91.0
6995,45.0
6996,164.0
6997,181.0
6998,150.0
6999,84.0
7000,146.0
7001,185.0
7002,113.0
7003,134.0
7004,239.0
7005,83.0
7006,137.0
7007,101.0
7008,115.0
7009,61.0
7010,92.0
7011,126.0
7012,145.0
7013,263.0
7014,169.0
7015,177.0
7016,189.0
7017,204.0
7018,154.0
7019,218.0
7020,123.0
7021,45.0
7022,132.0
7023,108.0
7024,227.0
7025,144.0
7026,216.0
7027,205.0
7028,165.0
7029,113.0
7030,114.0
7031,230.0
7032,147.0
7033,108.0
7034,118.0
7035,221.0
7036,196.0
7037,264.0
7038,290.0
7039,530.0
7040,169.0
7041,315.0
7042,233.0
7043,46.0
7044,53.0
7045,54.0
7046,30.0
7047,157.0
7048,243.0
7049,259.0
7050,156.0
7051,46.0
7052,55.0
7053,143.0
7054,174.0
7055,178.0
7056,77.0
7057,52.0
7058,90.0
7059,220.0
7060,200.0
7061,184.0
7062,126.0
7063,138.0
7064,95.0
7065,81.0
7066,114.0
7067,82.0
7068,190.0
7069,184.0
7070,115.0
7071,202.0
7072,123.0
7073,69.0
7074,131.0
7075,82.0
7076,207.0
7077,72.0
7078,238.0
7079,215.0
7080,67.0
7081,64.0
7082,182.0
7083,281.0
7084,87.0
7085,110.0
7086,91.0
7087,203.0
7088,227.0
7089,169.0
7090,27.0
7091,43.0
7092,157.0
7093,149.0
7094,153.0
7095,147.0
7096,81.0
7097,92.0
7098,120.0
7099,76.0
7100,118.0
7101,113.0
7102,28.0
7103,38.0
7104,71.0
7105,85.0
7106,118.0
7107,157.0
7108,48.0
7109,104.0
7110,134.0
7111,222.0
7112,141.0
7113,135.0
7114,112.0
7115,218.0
7116,172.0
7117,119.0
7118,43.0
7119,75.0
7120,116.0
7121,143.0
7122,142.0
7123,137.0
7124,97.0
7125,144.0
7126,152.0
7127,32.0
7128,24.0
7129,84.0
7130,286.0
7131,282.0
7132,280.0
7133,214.0
7134,195.0
7135,42.0
7136,112.0
7137,346.0
7138,406.0
7139,300.0
7140,164.0
7141,87.0
7142,235.0
7143,221.0
7144,156.0
7145,92.0
7146,88.0
7147,93.0
7148,55.0
7149,126.0
7150,205.0
7151,256.0
7152,269.0
7153,48.0
7154,190.0
7155,71.0
7156,34.0
7157,88.0
7158,147.0
7159,346.0
7160,362.0
7161,299.0
7162,163.0
7163,221.0
7164,321.0
7165,371.0
7166,269.0
7167,95.0
7168,267.0
7169,263.0
7170,100.0
7171,186.0
7172,178.0
7173,78.0
7174,84.0
7175,130.0
7176,264.0
7177,229.0
7178,148.0
7179,201.0
7180,15.0
7181,18.0
7182,85.0
7183,183.0
7184,206.0
7185,337.0
7186,385.0
7187,313.0
7188,53.0
7189,62.0
7190,14.0
7191,72.0
7192,109.0
7193,88.0
7194,143.0
7195,196.0
7196,212.0
7197,158.0
7198,164.0
7199,254.0
7200,466.0
7201,422.0
7202,55.0
7203,56.0
7204,92.0
7205,58.0
7206,109.0
7207,130.0
7208,106.0
7209,217.0
7210,312.0
7211,407.0
7212,423.0
7213,271.0
7214,15.0
7215,112.0
7216,44.0
7217,101.0
7218,110.0
7219,134.0
7220,97.0
7221,231.0
7222,238.0
7223,266.0
7224,247.0
7225,176.0
7226,217.0
7227,31.0
7228,63.0
7229,117.0
7230,248.0
7231,64.0
7232,286.0
7233,296.0
7234,520.0
7235,608.0
7236,353.0
7237,249.0
7238,195.0
7239,16.0
7240,100.0
7241,221.0
7242,325.0
7243,270.0
7244,59.0
7245,109.0
7246,148.0
7247,77.0
7248,206.0
7249,196.0
7250,426.0
7251,170.0
7252,158.0
7253,13.0
7254,96.0
7255,126.0
7256,189.0
7257,103.0
7258,126.0
7259,16.0
7260,54.0
7261,185.0
7262,237.0
7263,220.0
7264,670.0
7265,809.0
7266,457.0
7267,162.0
7268,93.0
7269,136.0
7270,367.0
7271,320.0
7272,310.0
7273,283.0
7274,389.0
7275,512.0
7276,539.0
7277,43.0
7278,147.0
7279,215.0
7280,228.0
7281,295.0
7282,245.0
7283,48.0
7284,43.0
7285,89.0
7286,214.0
7287,147.0
7288,173.0
7289,243.0
7290,61.0
7291,49.0
7292,61.0
7293,188.0
7294,191.0
7295,176.0
7296,70.0
7297,82.0
7298,23.0
7299,60.0
7300,150.0
7301,254.0
7302,283.0
7303,293.0
7304,404.0
7305,378.0
7306,204.0
7307,195.0
7308,61.0
7309,286.0
7310,211.0
7311,175.0
7312,64.0
7313,62.0
7314,51.0
7315,105.0
7316,153.0
7317,218.0
7318,179.0
7319,135.0
7320,95.0
7321,193.0
7322,203.0
7323,295.0
7324,104.0
7325,84.0
7326,124.0
7327,183.0
7328,79.0
7329,124.0
7330,82.0
7331,107.0
7332,185.0
7333,149.0
7334,192.0
7335,64.0
7336,110.0
7337,120.0
7338,115.0
7339,145.0
7340,163.0
7341,136.0
7342,86.0
7343,35.0
7344,687.0
7345,125.0
7346,145.0
7347,145.0
7348,84.0
7349,64.0
7350,55.0
7351,80.0
7352,111.0
7353,28.0
7354,98.0
7355,85.0
7356,119.0
7357,160.0
7358,164.0
7359,221.0
7360,142.0
7361,265.0
7362,105.0
7363,102.0
7364,152.0
7365,38.0
7366,103.0
7367,54.0
7368,76.0
7369,112.0
7370,148.0
7371,76.0
7372,50.0
7373,53.0
7374,89.0
7375,100.0
7376,109.0
7377,25.0
7378,64.0
7379,54.0
7380,107.0
7381,110.0
7382,45.0
7383,117.0
7384,97.0
7385,172.0
7386,191.0
7387,221.0
7388,125.0
7389,209.0
7390,93.0
7391,80.0
7392,58.0
7393,35.0
7394,84.0
7395,141.0
7396,181.0
7397,75.0
7398,33.0
7399,97.0
7400,116.0
7401,166.0
7402,99.0
7403,275.0
7404,207.0
7405,173.0
7406,215.0
7407,242.0
7408,204.0
7409,60.0
7410,58.0
7411,60.0
7412,35.0
7413,54.0
7414,53.0
7415,70.0
7416,179.0
7417,169.0
7418,188.0
7419,75.0
7420,93.0
7421,59.0
7422,17.0
7423,45.0
7424,103.0
7425,123.0
7426,145.0
7427,140.0
7428,139.0
7429,191.0
7430,183.0
7431,220.0
7432,188.0
7433,135.0
7434,168.0
7435,82.0
7436,63.0
7437,67.0
7438,127.0
7439,90.0
7440,147.0
7441,71.0
7442,89.0
7443,53.0
7444,51.0
7445,64.0
7446,121.0
7447,100.0
7448,186.0
7449,88.0
7450,116.0
7451,122.0
7452,165.0
7453,122.0
7454,159.0
7455,41.0
7456,24.0
7457,39.0
7458,86.0
7459,116.0
7460,115.0
7461,173.0
7462,96.0
7463,138.0
7464,39.0
7465,22.0
7466,55.0
7467,139.0
7468,145.0
7469,196.0
7470,130.0
7471,56.0
7472,120.0
7473,117.0
7474,123.0
7475,88.0
7476,42.0
7477,84.0
7478,62.0
7479,99.0
7480,151.0
7481,201.0
7482,205.0
7483,120.0
7484,101.0
7485,84.0
7486,147.0
7487,177.0
7488,102.0
7489,93.0
7490,93.0
7491,55.0
7492,91.0
7493,111.0
7494,181.0
7495,124.0
7496,69.0
7497,76.0
7498,258.0
7499,384.0
7500,429.0
7501,398.0
7502,318.0
7503,13.0
7504,55.0
7505,125.0
7506,162.0
7507,79.0
7508,194.0
7509,387.0
7510,414.0
7511,303.0
7512,82.0
7513,131.0
7514,201.0
7515,527.0
7516,474.0
7517,322.0
7518,60.0
7519,94.0
7520,222.0
7521,235.0
7522,224.0
7523,196.0
7524,14.0
7525,53.0
7526,235.0
7527,237.0
7528,44.0
7529,88.0
7530,92.0
7531,108.0
7532,151.0
7533,188.0
7534,15.0
7535,55.0
7536,83.0
7537,254.0
7538,281.0
7539,69.0
7540,202.0
7541,410.0
7542,623.0
7543,638.0
7544,137.0
7545,192.0
7546,262.0
7547,302.0
7548,476.0
7549,501.0
7550,206.0
7551,389.0
7552,263.0
7553,38.0
7554,110.0
7555,115.0
7556,17.0
7557,141.0
7558,198.0
7559,172.0
7560,126.0
7561,403.0
7562,348.0
7563,79.0
7564,30.0
7565,122.0
7566,222.0
7567,314.0
7568,12.0
7569,226.0
7570,215.0
7571,215.0
7572,15.0
7573,59.0
7574,126.0
7575,218.0
7576,18.0
7577,53.0
7578,238.0
7579,356.0
7580,389.0
7581,349.0
7582,111.0
7583,9.0
7584,124.0
7585,134.0
7586,252.0
7587,344.0
7588,306.0
7589,106.0
7590,137.0
7591,383.0
7592,367.0
7593,326.0
7594,100.0
7595,206.0
7596,377.0
7597,387.0
7598,484.0
7599,513.0
7600,157.0
7601,236.0
7602,89.0
7603,122.0
7604,48.0
7605,241.0
7606,330.0
7607,295.0
7608,213.0
7609,283.0
7610,44.0
7611,128.0
7612,131.0
7613,20.0
7614,120.0
7615,153.0
7616,338.0
7617,226.0
7618,14.0
7619,69.0
7620,129.0
7621,68.0
7622,89.0
7623,201.0
7624,237.0
7625,234.0
7626,100.0
7627,313.0
7628,418.0
7629,422.0
7630,273.0
7631,55.0
7632,159.0
7633,342.0
7634,216.0
7635,348.0
7636,105.0
7637,194.0
7638,216.0
7639,228.0
7640,26.0
7641,52.0
7642,235.0
7643,115.0
7644,158.0
7645,16.0
7646,55.0
7647,180.0
7648,301.0
7649,322.0
7650,301.0
7651,15.0
7652,76.0
7653,129.0
7654,104.0
7655,143.0
7656,142.0
7657,179.0
7658,336.0
7659,352.0
7660,98.0
7661,150.0
7662,127.0
7663,62.0
7664,49.0
7665,72.0
7666,146.0
7667,171.0
7668,369.0
7669,276.0
7670,122.0
7671,173.0
7672,193.0
7673,192.0
7674,100.0
7675,63.0
7676,70.0
7677,107.0
7678,145.0
7679,42.0
7680,67.0
7681,148.0
7682,246.0
7683,251.0
7684,274.0
7685,26.0
7686,59.0
7687,88.0
7688,276.0
7689,225.0
7690,146.0
7691,253.0
7692,106.0
7693,135.0
7694,124.0
7695,104.0
7696,108.0
7697,67.0
7698,140.0
7699,166.0
7700,142.0
7701,90.0
7702,161.0
7703,219.0
7704,257.0
7705,58.0
7706,132.0
7707,66.0
7708,68.0
7709,54.0
7710,65.0
7711,108.0
7712,80.0
7713,45.0
7714,43.0
7715,73.0
7716,143.0
7717,95.0
7718,60.0
7719,76.0
7720,185.0
7721,199.0
7722,81.0
7723,26.0
7724,48.0
7725,84.0
7726,145.0
7727,186.0
7728,134.0
7729,117.0
7730,139.0
7731,157.0
7732,107.0
7733,100.0
7734,76.0
7735,163.0
7736,109.0
7737,54.0
7738,78.0
7739,109.0
7740,63.0
7741,27.0
7742,37.0
7743,84.0
7744,165.0
7745,90.0
7746,40.0
7747,28.0
7748,38.0
7749,145.0
7750,167.0
7751,149.0
7752,76.0
7753,44.0
7754,48.0
7755,80.0
7756,156.0
7757,299.0
7758,159.0
7759,172.0
7760,174.0
7761,158.0
7762,199.0
7763,205.0
7764,30.0
7765,43.0
7766,19.0
7767,46.0
7768,71.0
7769,77.0
7770,121.0
7771,97.0
7772,186.0
7773,124.0
7774,69.0
7775,150.0
7776,171.0
7777,48.0
7778,43.0
7779,52.0
7780,55.0
7781,70.0
7782,85.0
7783,117.0
7784,120.0
7785,183.0
7786,89.0
7787,77.0
7788,103.0
7789,129.0
7790,167.0
7791,114.0
7792,82.0
7793,120.0
7794,81.0
7795,40.0
7796,80.0
7797,91.0
7798,136.0
7799,41.0
7800,130.0
7801,137.0
7802,116.0
7803,77.0
7804,101.0
7805,98.0
7806,139.0
7807,110.0
7808,165.0
7809,138.0
7810,54.0
7811,97.0
7812,99.0
7813,82.0
7814,97.0
7815,49.0
7816,24.0
7817,76.0
7818,72.0
7819,27.0
7820,28.0
7821,19.0
7822,18.0
7823,25.0
7824,36.0
7825,38.0
7826,46.0
7827,14.0
7828,10.0
7829,30.0
7830,74.0
7831,22.0
7832,21.0
7833,33.0
7834,91.0
7835,91.0
7836,10.0
7837,11.0
7838,11.0
7839,27.0
7840,116.0
7841,138.0
7842,184.0
7843,196.0
7844,230.0
7845,72.0
7846,166.0
7847,128.0
7848,235.0
7849,67.0
7850,213.0
7851,40.0
7852,53.0
7853,87.0
7854,87.0
7855,91.0
7856,46.0
7857,44.0
7858,48.0
7859,56.0
7860,204.0
7861,332.0
7862,374.0
7863,354.0
7864,10.0
7865,7.0
7866,13.0
7867,31.0
7868,95.0
7869,188.0
7870,195.0
7871,376.0
7872,380.0
7873,334.0
7874,137.0
7875,148.0
7876,74.0
7877,85.0
7878,96.0
7879,109.0
7880,50.0
7881,81.0
7882,38.0
7883,16.0
7884,16.0
7885,56.0
7886,103.0
7887,127.0
7888,143.0
7889,244.0
7890,256.0
7891,244.0
7892,23.0
7893,23.0
7894,102.0
7895,187.0
7896,163.0
7897,165.0
7898,221.0
7899,263.0
7900,391.0
7901,288.0
7902,86.0
7903,99.0
7904,86.0
7905,103.0
7906,101.0
7907,82.0
7908,81.0
7909,42.0
7910,68.0
7911,90.0
7912,125.0
7913,342.0
7914,362.0
7915,368.0
7916,638.0
7917,667.0
7918,54.0
7919,18.0
7920,118.0
7921,114.0
7922,236.0
7923,243.0
7924,350.0
7925,353.0
7926,262.0
7927,104.0
7928,373.0
7929,445.0
7930,374.0
7931,11.0
7932,13.0
7933,122.0
7934,205.0
7935,220.0
7936,369.0
7937,418.0
7938,502.0
7939,355.0
7940,432.0
7941,600.0
7942,455.0
7943,139.0
7944,234.0
7945,556.0
7946,486.0
7947,221.0
7948,14.0
7949,130.0
7950,125.0
7951,72.0
7952,249.0
7953,248.0
7954,484.0
7955,558.0
7956,127.0
7957,111.0
7958,161.0
7959,155.0
7960,68.0
7961,142.0
7962,304.0
7963,305.0
7964,492.0
7965,436.0
7966,51.0
7967,89.0
7968,198.0
7969,193.0
7970,86.0
7971,67.0
7972,149.0
7973,260.0
7974,202.0
7975,119.0
7976,127.0
7977,91.0
7978,219.0
7979,244.0
7980,159.0
7981,201.0
7982,79.0
7983,70.0
7984,51.0
7985,98.0
7986,45.0
7987,16.0
7988,31.0
7989,37.0
7990,119.0
7991,129.0
7992,61.0
7993,95.0
7994,90.0
7995,58.0
7996,18.0
7997,67.0
7998,93.0
7999,164.0
8000,174.0
8001,235.0
8002,183.0
8003,24.0
8004,94.0
8005,95.0
8006,116.0
8007,22.0
8008,26.0
8009,65.0
8010,113.0
8011,86.0
8012,148.0
8013,259.0
8014,275.0
8015,214.0
8016,212.0
8017,77.0
8018,106.0
8019,83.0
8020,42.0
8021,168.0
8022,178.0
8023,124.0
8024,77.0
8025,143.0
8026,196.0
8027,118.0
8028,106.0
8029,149.0
8030,116.0
8031,217.0
8032,227.0
8033,128.0
8034,160.0
8035,93.0
8036,136.0
8037,62.0
8038,109.0
8039,123.0
8040,126.0
8041,260.0
8042,174.0
8043,209.0
8044,206.0
8045,155.0
8046,137.0
8047,219.0
8048,137.0
8049,98.0
8050,104.0
8051,165.0
8052,187.0
8053,201.0
8054,183.0
8055,142.0
8056,101.0
8057,79.0
8058,193.0
8059,163.0
8060,82.0
8061,94.0
8062,427.0
8063,182.0
8064,237.0
8065,225.0
8066,424.0
8067,168.0
8068,282.0
8069,219.0
8070,43.0
8071,68.0
8072,57.0
8073,49.0
8074,206.0
8075,243.0
8076,239.0
8077,43.0
8078,200.0
8079,98.0
8080,500.0
8081,167.0
8082,145.0
8083,44.0
8084,109.0
8085,148.0
8086,168.0
8087,165.0
8088,47.0
8089,57.0
8090,111.0
8091,71.0
8092,95.0
8093,88.0
8094,28.0
8095,36.0
8096,51.0
8097,88.0
8098,105.0
8099,112.0
8100,44.0
8101,94.0
8102,95.0
8103,167.0
8104,117.0
8105,477.0
8106,113.0
8107,180.0
8108,164.0
8109,93.0
8110,48.0
8111,73.0
8112,92.0
8113,128.0
8114,140.0
8115,127.0
8116,84.0
8117,167.0
8118,116.0
8119,27.0
8120,38.0
8121,103.0
8122,328.0
8123,259.0
8124,238.0
8125,169.0
8126,115.0
8127,45.0
8128,77.0
8129,339.0
8130,265.0
8131,238.0
8132,139.0
8133,105.0
8134,181.0
8135,199.0
8136,93.0
8137,73.0
8138,105.0
